step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,client_id
228,PAYMENT,257.29394838821474,C249655363,5429.241522901036,5151.765964160473,M455162791,16403.471209861447,16660.765158249662,0,1
242,PAYMENT,600.751574946446,C752602467,11260.51686257054,798.5812391718173,M576260581,12543.629046035223,13144.380620981668,1,1
536,TRANSFER,234.53505800249195,C880815057,526.1117362515932,394.6088084883702,M628355185,15600.395752639784,15834.930810642276,0,0
736,CASH_OUT,219.02223869879296,C542616097,10037.451415969112,6676.518966067782,M294504234,612.0027168503084,831.0249555491014,0,0
326,PAYMENT,202.76423395026836,C370217146,13854.201264614196,7100.561470698478,M543186990,6904.544959075749,7107.309193026017,0,2
474,CASH_OUT,34.55546111092092,C639700101,3944.8299468132086,3641.925500436447,M212581221,19490.68201402673,19525.237475137652,0,1
122,PAYMENT,108.36117908294078,C894838856,485.0919750812177,392.3071808427403,M178904199,15924.589362538673,16032.950541621613,0,1
727,CASH_OUT,444.4986821438482,C565148877,12807.543510466614,5490.398740844848,M525597229,4623.341983504385,5067.840665648233,0,2
328,CASH_OUT,159.50914404273803,C918858130,6115.786449868284,5106.350090488402,M414396475,11185.258068997962,11344.7672130407,0,0
476,PAYMENT,211.16066967979438,C359841709,2808.9838341659433,1805.6224029561065,M234835046,19189.608371492264,19400.769041172058,0,1
279,PAYMENT,323.66105040510723,C546579664,2486.973429825292,1428.9750646471723,M292053457,19893.458910179383,20217.11996058449,0,2
465,CASH_IN,329.7005334024347,C539708265,12572.115617079846,9204.706566486326,M903148138,11971.234992314183,12300.935525716617,0,0
554,PAYMENT,307.4307226159803,C963250129,2908.63032304161,2344.211606255917,M276659026,13118.143863067959,13425.574585683938,0,0
396,PAYMENT,331.1135478675394,C807097504,9561.734448868732,6666.295300408947,M665058563,9255.25608808095,9586.36963594849,0,1
182,PAYMENT,182.0088353802205,C523374739,13782.47172831259,9996.888155240717,M385879431,17678.771959028894,17860.780794409115,0,0
373,CASH_IN,338.4121585359009,C193916315,15224.104380109866,8429.888751335018,M313612259,17562.412173306464,17900.824331842367,0,2
433,PAYMENT,421.81401396737573,C291550577,5383.219561644925,4182.1485477520255,M199800330,15736.885390576554,16158.69940454393,0,2
114,CASH_OUT,835.5864882796599,C509373799,6482.608764800373,6086.6134349154045,M398033612,5066.296392859055,5901.882881138715,0,0
485,TRANSFER,684.2613279842075,C520093740,10507.328158355083,7871.007792716022,M855708196,12178.546184169736,12862.807512153944,0,0
734,CASH_OUT,476.5442680767307,C887186234,14641.632049423815,8105.593503983438,M519287349,8733.890255368255,9210.434523444985,0,0
503,CASH_OUT,228.77369139186632,C628974191,17221.226274381774,16202.734813330491,M397824644,7551.725702572187,7780.4993939640535,0,1
119,PAYMENT,315.35603254596475,C932613310,2852.631429631733,1660.1962368052011,M485198524,18189.81215275004,18505.168185296006,0,2
629,PAYMENT,402.1769743665103,C977769530,4516.198073074247,2831.286691107234,M748090091,13907.918429497115,14310.095403863625,0,2
422,CASH_OUT,486.4537544429854,C333240186,411.9632393667683,213.16325161014439,M792597935,18896.709276138412,19383.163030581396,0,0
463,CASH_OUT,206.82843382510194,C151603323,12094.805443406878,11440.531158615475,M413305265,5350.175550693337,5557.003984518439,0,0
311,PAYMENT,231.2329023847336,C678219193,6323.229564726543,3656.22902235387,M323876159,13423.646425754769,13654.879328139503,0,0
562,TRANSFER,485.9823764190145,C530525128,10196.412227271998,8988.98287799503,M212296944,18624.96684079972,19110.949217218735,0,0
542,TRANSFER,89.21357131562976,C993179487,3589.476238189064,2014.9500511061588,M311017459,12343.511143914744,12432.724715230373,0,1
247,CASH_OUT,101.99349544230103,C463885663,17800.10020794,8507.281485374493,M837057070,9117.234890578335,9219.228386020635,0,0
524,TRANSFER,232.951247009874,C349177406,16819.43988879408,13896.323724876438,M573829900,8707.526908296506,8940.47815530638,0,1
310,TRANSFER,325.7899721408176,C970867305,10144.969467679357,5191.093165463819,M342401759,1919.3468243997302,2245.136796540548,0,2
599,CASH_OUT,378.7561106116011,C252988506,15061.14602585993,13586.496529686121,M622079257,9545.179738895444,9923.935849507045,0,2
375,PAYMENT,181.75647136114168,C383125441,16484.429370476802,14943.956887709395,M464200063,7770.259012153455,7952.015483514597,0,0
498,PAYMENT,249.61209362924407,C164933068,537.6636934278612,470.12608498201683,M445462400,19832.333514698654,20081.945608327896,0,0
458,PAYMENT,481.3597912639947,C129601996,9568.261705990462,8565.403019768968,M156472340,8496.954065199252,8978.313856463246,0,2
195,CASH_OUT,786.538656492547,C917904962,11467.80398217889,5356.396650684303,M787512416,12486.658386122366,13273.197042614913,0,2
336,CASH_OUT,56.21137250130482,C679933915,17046.25012574591,12736.429636884297,M124874343,1696.8918465114702,1753.103219012775,0,0
156,CASH_OUT,102.33409190659708,C228187119,7210.846974393079,6029.71154582708,M258715375,13113.209194052522,13215.54328595912,0,1
661,CASH_OUT,57.89201340715719,C857716533,7516.539057170355,5247.26205236116,M648577569,18095.863916565522,18153.755929972678,0,0
371,PAYMENT,444.57048055415726,C902720593,3267.2639899174083,2318.754972030286,M673048718,4900.002192405335,5344.572672959493,0,2
165,TRANSFER,186.39255032894388,C454223403,204.99656747047013,111.8288743299836,M764266353,4050.1054221421164,4236.49797247106,0,2
439,PAYMENT,315.54977803285135,C301072664,2587.5143696474347,2010.9025083785602,M726096640,11500.515041978539,11816.06482001139,0,0
395,CASH_OUT,640.799443647201,C581191195,5760.868517590822,3070.195276879124,M940622175,15386.095675174987,16026.895118822189,0,1
394,CASH_OUT,270.07404773638285,C611808779,15910.582482080372,8078.423524294334,M274366784,17921.529622860227,18191.60367059661,0,0
306,PAYMENT,470.3743205449726,C768382854,12770.25484197417,5750.515480089379,M281254001,17060.445114831044,17530.819435376015,0,2
260,CASH_OUT,650.6039205670459,C212480745,6399.284437591253,4594.6601199770175,M222622381,15180.371542329116,15830.975462896162,0,0
404,PAYMENT,894.3964237218596,C272399915,10046.64563973678,7943.123758403783,M328333464,6657.612815223064,7552.009238944924,0,0
565,TRANSFER,95.80445526066515,C148597430,3893.939522453769,1675.2777828122034,M444563532,3835.790537986887,3931.5949932475523,0,1
346,PAYMENT,332.6615199280967,C770727052,4363.264123354098,3002.721735368704,M727282104,8837.742802037239,9170.404321965336,0,1
659,PAYMENT,801.3798959513157,C477513565,7738.550209740125,3840.7469021120146,M216343682,13433.196381359585,14234.5762773109,0,0
370,CASH_OUT,141.7657666790139,C386863591,14511.287092273806,13323.252597518554,M244348873,18859.096420374684,19000.8621870537,0,0
155,TRANSFER,167.2685759552471,C845150237,9287.32150175845,5697.8975296476565,M719524627,17129.2067502811,17296.47532623635,0,0
151,TRANSFER,97.86985287607239,C881364625,4748.832225325093,2581.8164234677606,M800073424,4747.639156397987,4845.509009274059,0,2
365,PAYMENT,229.92696623774904,C358573872,161.17371567768046,71.72117062632616,M273685398,598.9564915286949,828.8834577664439,0,2
181,PAYMENT,518.4578757186359,C700228822,8947.716165569653,7900.6132696804725,M460825697,4451.441851874496,4969.899727593132,0,0
96,PAYMENT,191.1950564524733,C182993277,15901.819801307796,14954.466608539393,M606747066,8236.315252317625,8427.510308770099,0,0
68,PAYMENT,397.5598265912109,C128840842,13049.009986558438,11088.359127042733,M436110521,1068.3893673107737,1465.9491939019845,0,1
65,PAYMENT,192.4553979561985,C629090144,16629.72831452063,14010.513420348267,M569605222,14266.79814229624,14459.253540252439,0,2
637,CASH_OUT,47.23084305402999,C361995787,14325.00857769529,12281.135015311862,M681118874,12877.839211224624,12925.070054278654,0,2
684,CASH_OUT,147.00169585786685,C402838342,5118.362438960249,3651.7904501584508,M584119659,15586.00737421614,15733.009070074007,0,0
315,CASH_OUT,337.1918348297468,C906612792,18155.26351780166,16307.036880340109,M438639056,11724.434080446978,12061.625915276725,0,1
532,CASH_IN,72.31076524089221,C274840160,11928.866344011205,10070.288739455053,M558433223,9847.390168282744,9919.700933523636,0,2
328,PAYMENT,226.33246638199586,C250161291,1500.8448686876764,1315.499727131616,M463773501,17533.89916889195,17760.231635273944,0,1
102,CASH_OUT,346.9494293997356,C915563326,133.90864711293028,124.7242493021905,M393542272,18969.580446653643,19316.529876053377,0,1
343,PAYMENT,90.20009428698579,C429944600,7943.29632629295,7250.416046194316,M181439320,7113.344019596792,7203.544113883778,0,2
721,PAYMENT,173.74903137240346,C248102845,4929.803174634914,2337.5415768525113,M984807291,10688.16277312866,10861.911804501064,0,1
317,DEBIT,212.68337381907503,C910781044,7845.89614653749,5988.35795580445,M989684224,7533.061760335644,7745.745134154719,0,0
87,CASH_OUT,205.32208024478257,C801611249,19014.343619960186,9474.93231295595,M974863493,12494.706418302341,12700.028498547124,0,1
570,PAYMENT,237.5473901629065,C336057329,4761.832970766022,2041.5679704273784,M867006280,19984.242451343456,20221.78984150636,0,0
9,CASH_OUT,170.8980218614296,C808538902,18298.567228380303,14978.013988431396,M807390010,16555.725207964082,16726.623229825513,0,2
468,TRANSFER,518.2770941495331,C583120476,8486.715422225612,5127.470564671433,M249919451,2680.379393288719,3198.656487438252,0,1
141,PAYMENT,176.40493257184679,C261579859,13342.613517301172,11792.068347084885,M998001705,13428.324272327234,13604.72920489908,0,2
125,PAYMENT,524.4248607804537,C544587435,3329.018641179862,1989.4304945769818,M769424668,17461.054094693456,17985.47895547391,0,1
550,CASH_OUT,311.6881776994548,C174232447,13360.856521638436,8665.967447147988,M401369614,4003.219325032972,4314.907502732427,0,0
549,CASH_OUT,425.55717501591266,C260728291,12865.200986601852,8374.341573739017,M183998595,258.87694968474096,684.4341247006537,0,0
263,CASH_OUT,258.4490693089573,C962862345,10365.003155729586,7991.870438298792,M605895324,4013.7885963889476,4272.237665697905,0,2
22,PAYMENT,320.6787817332964,C567943561,9153.125279284683,5850.680938857566,M256044537,7403.036442685978,7723.715224419274,0,1
645,CASH_OUT,256.53524894130004,C910874672,2204.6112622794767,2027.8168459144456,M997609240,18868.28020773683,19124.81545667813,0,0
538,PAYMENT,376.4070043981961,C675772494,17328.521722250996,15735.939843639462,M113625218,7473.546800435318,7849.953804833514,0,0
90,TRANSFER,76.76661018865087,C995243229,9794.79347007394,4170.248982275847,M714017861,10951.270574080574,11028.037184269226,0,2
527,TRANSFER,271.5806966389595,C536802902,2480.407482468645,2013.5111497188866,M106335941,11659.457117160315,11931.037813799274,0,2
202,PAYMENT,175.10079271017037,C303396459,10479.5607192314,4264.892643399339,M167185188,14914.18609379583,15089.286886506,0,2
489,PAYMENT,89.75907955267758,C488553449,19553.577360371884,15002.209983773824,M756392302,5344.475016203572,5434.234095756249,0,1
499,TRANSFER,534.5061312186142,C506390226,12780.24984048568,7211.046998561771,M245844276,1897.0178206457988,2431.523951864413,0,0
397,CASH_IN,198.88922503501246,C534113916,17052.73346258408,8700.027016151133,M582556645,7035.071891402696,7233.961116437708,0,0
526,PAYMENT,76.53637913613345,C414416307,17855.416531691986,12530.080618754939,M448390848,11755.393286219307,11831.929665355441,0,2
193,TRANSFER,376.21294552423046,C777584837,12109.384814219511,10499.964429852176,M795168162,8444.340685225225,8820.553630749455,0,0
227,TRANSFER,83.53205351884726,C394126344,6617.303135715562,2962.627567774847,M816977173,11782.35737789949,11865.889431418338,0,0
508,DEBIT,165.40280905517423,C528737226,10830.511937714413,9621.115445598367,M670659692,4997.233567855162,5162.636376910336,0,0
517,TRANSFER,226.33038663000843,C353514021,10340.932142925252,5042.1831841168705,M667405105,14515.388688239362,14741.71907486937,0,0
183,CASH_IN,208.14384826336743,C993726942,2093.6647037796365,1239.1876771286406,M427957727,7204.783977535796,7412.927825799164,0,0
163,TRANSFER,429.1021117659676,C562652141,10739.257285531956,4684.176158247942,M566594548,4321.048787682525,4750.150899448492,0,2
120,PAYMENT,584.4853401767102,C703395509,17252.862397381687,9056.618307389257,M957589817,8698.553051178938,9283.038391355649,0,2
488,CASH_OUT,309.4279950407154,C426220087,19931.75571232003,15554.060609888254,M279830054,5590.3499291362405,5899.777924176956,0,2
181,PAYMENT,165.81394646082262,C715386861,5989.683272024471,3436.948933514945,M569443922,18415.29077848158,18581.1047249424,0,1
727,TRANSFER,167.70875298863422,C464177122,7683.507462256121,7267.093526262604,M564402826,3800.6228474489512,3968.3316004375856,0,2
90,PAYMENT,798.7032324687216,C308816046,1498.2547171888828,806.6581809834408,M141926780,10967.370498339249,11766.07373080797,0,1
51,PAYMENT,68.88947178859058,C625048766,11308.43218363473,10692.199723750164,M806598438,7660.110861206813,7729.000332995403,0,1
134,CASH_OUT,565.4815411081009,C559340779,17797.189314193634,11884.14038988381,M448249526,12057.741968865166,12623.223509973268,0,0
270,PAYMENT,375.36095612362254,C313896285,5371.647232086026,3214.4637326548377,M110658121,8370.393707256117,8745.75466337974,0,1
235,CASH_OUT,645.154231519452,C169641509,19002.278438258247,17405.259761007783,M792285906,4038.40278656701,4683.5570180864615,0,0
540,TRANSFER,40.27621181110451,C734722081,15906.849100770383,13479.985853903723,M242908334,1117.969321576111,1158.2455333872156,0,0
601,PAYMENT,239.16079650926457,C798634074,8884.02110953183,4183.249165929372,M162306993,12931.47196639773,13170.632762906995,0,2
267,PAYMENT,111.80824677840606,C954475698,2718.2662109631383,1500.7063944497506,M992019334,2342.7657691271243,2454.5740159055304,0,2
57,CASH_OUT,648.360747833821,C438781438,36.191782379211276,23.72204539529909,M353434119,7334.057771051834,7982.4185188856545,0,0
148,CASH_IN,529.747142678279,C631471747,18152.72283084803,13638.827630818207,M444600794,7766.402810233463,8296.149952911743,0,2
630,TRANSFER,179.5480965020112,C844052590,15966.833803306026,14495.255629381896,M601217049,975.2910468873322,1154.8391433893435,0,0
365,TRANSFER,450.4220170761751,C518664602,16854.510142177285,10457.260292958832,M994607628,14758.620281654976,15209.04229873115,0,1
696,CASH_IN,136.34992181141612,C789785136,8998.492078925276,7560.694222418456,M780872979,5943.818734062982,6080.168655874398,0,0
334,DEBIT,468.19341456343574,C361061710,19853.49391382863,11001.934223704007,M579686149,898.9010840053791,1367.0944985688147,0,2
446,CASH_OUT,274.612674338254,C160144502,63.994362302164376,49.91250335139855,M449084584,11320.111629363979,11594.724303702233,0,0
637,CASH_OUT,197.1400055702622,C338639600,10447.727222344158,9247.854208691093,M851608347,17045.176425621856,17242.316431192117,0,0
278,CASH_OUT,764.9514823465885,C942472154,19742.292021250127,15299.565842525406,M629563434,12265.81045265839,13030.761935004979,0,2
158,PAYMENT,824.0932788900135,C251890038,9670.663970414898,8247.614009799503,M196925251,16863.739266397206,17687.83254528722,0,0
217,TRANSFER,85.54416060627416,C883930128,10640.74216945372,7693.022855065781,M730144012,17382.50947223259,17468.053632838863,0,2
211,CASH_OUT,380.17664879498216,C611925926,8821.025078435643,7988.70999402922,M632499039,1562.6142782743414,1942.7909270693235,0,1
126,PAYMENT,471.5205642766298,C213434666,678.8835268682835,372.4549132125137,M890740636,3719.9714544451567,4191.492018721787,0,0
285,TRANSFER,214.6976713628872,C129888188,15924.125047062233,11886.11431680954,M134212053,11054.25183980234,11268.949511165227,0,0
692,PAYMENT,242.1586748466389,C623501779,18185.627566486874,7929.713144748168,M448319247,11937.682263041674,12179.840937888313,0,1
616,CASH_OUT,402.5269532261469,C903462977,3411.6264667741093,1685.7589346691918,M555266903,4514.625249125704,4917.152202351851,0,1
741,TRANSFER,106.66273693021805,C982568129,3344.2125537529655,1764.9876071958865,M596556576,1065.9281610550343,1172.5908979852522,0,2
472,PAYMENT,150.55961062857375,C452818535,4596.48755234773,2363.449970225526,M336993182,16589.229223116763,16739.788833745337,0,1
134,CASH_IN,392.182974394482,C437386204,6780.335008118381,3255.9808758506415,M212650650,2762.0117148823842,3154.1946892768665,0,2
611,PAYMENT,232.43885926462536,C103388442,13871.107865286003,5724.521388822806,M629051801,19915.587268276697,20148.02612754132,0,0
248,DEBIT,494.2883474294899,C314798663,17346.348268090842,12774.384390340632,M635382001,9361.201772368864,9855.490119798354,0,2
532,CASH_IN,288.70877245273306,C559266672,5143.7817077928785,2918.0341286378184,M560390708,9742.310463361946,10031.01923581468,0,2
724,PAYMENT,183.65556693130785,C446312883,2764.770615357297,2243.49403530983,M461177848,15486.694298934144,15670.349865865452,0,2
243,TRANSFER,318.4782496462448,C489091733,8498.40093994331,4157.156392983793,M806761683,8025.807131028963,8344.285380675208,0,0
93,TRANSFER,38.13125074391806,C137750394,4499.109923856488,2148.794845336926,M734059892,16407.27063876429,16445.401889508208,0,0
93,TRANSFER,393.1234852591211,C540769669,10193.87672222356,5417.125508411778,M632443393,2731.351619401816,3124.475104660937,0,1
188,CASH_OUT,122.47304946794604,C954789426,10390.385025202162,7507.195609276569,M448263997,14702.815654829428,14825.288704297374,0,1
357,CASH_OUT,306.7901243489875,C485165731,17649.894156620223,14539.095112191722,M559996206,19530.866933104906,19837.657057453893,0,1
521,CASH_IN,212.32383712524125,C760355966,17485.870633259186,8278.998398014312,M823972361,18899.58575024923,19111.90958737447,0,1
467,TRANSFER,206.58111386637654,C796230099,5817.287189801841,4669.935492636195,M256010724,14774.084600862989,14980.665714729364,0,1
110,CASH_OUT,235.53617781110142,C474550615,16779.889344614683,12671.65273473861,M473855656,11222.99742151641,11458.533599327511,0,0
422,CASH_OUT,208.9202832914195,C693123442,15465.176319976063,6662.505049748779,M990343943,18724.300838096326,18933.221121387745,0,0
513,TRANSFER,117.44761173170491,C162868963,11929.775257017482,8931.359598118925,M626400778,6426.141970130783,6543.589581862489,0,0
661,CASH_IN,136.89524989009567,C551581382,6677.2339812822065,5445.5670776270945,M245248798,13593.522141113166,13730.417391003262,0,2
293,CASH_IN,113.4666316159836,C236155728,10683.407904220288,5107.742703121042,M357391320,12954.785621630013,13068.252253245997,0,2
224,CASH_OUT,152.73769761638013,C185292395,4052.1640747295296,3651.0858506086543,M520352513,15951.147596837192,16103.885294453572,0,2
46,TRANSFER,1315.059186777988,C762415303,13883.607404596725,9160.448475622363,M591979975,2240.9347229791574,3555.9939097571455,0,0
332,CASH_OUT,631.9387794295855,C488076488,17562.797041464586,16095.223723876325,M588424619,12515.91144857934,13147.850228008925,0,1
585,CASH_IN,125.4948867521473,C935427905,8255.259941769087,3758.173997960779,M807345186,7842.15666616052,7967.651552912667,0,0
622,CASH_OUT,238.6621553331541,C772991993,7419.496139976567,6920.639306846911,M524830194,1223.11444263002,1461.776597963174,0,1
392,TRANSFER,652.8796570052384,C707248335,16898.942427821672,15325.18896359824,M146564888,9901.303533559667,10554.183190564905,0,0
79,CASH_IN,224.94540765788136,C598218914,2631.581092724784,1428.7886795431045,M376887840,17003.802484900083,17228.747892557963,0,1
637,CASH_OUT,196.0424183603155,C777085934,15166.477641657266,14284.256911190892,M565193680,3570.3611933722377,3766.403611732553,0,1
116,CASH_OUT,346.86509171278936,C383890339,12154.384544803383,4946.024073402498,M953484782,10091.87261792886,10438.73770964165,0,2
477,CASH_OUT,339.8789474222783,C107866205,1990.7447122041222,1311.0225202460979,M728809248,17032.85460330135,17372.73355072363,0,1
76,CASH_OUT,240.73425304307503,C616575658,15283.933779090205,9168.72722353791,M994660532,3129.829316441519,3370.563569484594,0,1
83,PAYMENT,73.31050959705351,C806286264,5682.971092573785,4760.4454338069,M748172210,15171.816166666677,15245.12667626373,0,1
507,CASH_IN,476.63474503998646,C199154023,6363.6665419112,4237.414259762047,M901959762,7337.0122117739365,7813.646956813923,0,2
59,PAYMENT,270.88223610523977,C830011513,16663.682663464395,8979.964859292102,M455906234,13153.929535810377,13424.811771915616,0,0
156,CASH_IN,416.0107207835594,C933788384,12041.57891643448,4925.814904475775,M296140293,6329.143854121948,6745.154574905507,0,0
315,PAYMENT,751.1422603150833,C712198918,4679.41619582813,3724.7440549282583,M412164548,5940.467828909601,6691.610089224684,0,2
213,PAYMENT,185.05691057882075,C185412504,2397.9565823007156,1468.5333602163118,M383622157,5413.567872685927,5598.624783264748,0,0
418,TRANSFER,446.6969772945984,C756361541,13821.00350113659,9661.608140919921,M924041277,1159.923998337451,1606.6209756320493,0,0
720,PAYMENT,186.60915365336655,C295976133,10680.685337192688,8420.163046964642,M551759754,11078.666692021443,11265.275845674809,0,1
143,PAYMENT,77.98911319185099,C247493108,10088.231849902428,8496.94394115094,M408737145,15204.920602144353,15282.909715336204,0,1
258,PAYMENT,403.65831744109545,C892543262,6185.7038903388275,5116.664272205067,M120992833,2551.296237058378,2954.9545544994735,0,1
585,PAYMENT,140.62617062457767,C917014911,11230.235613454719,7469.165549282638,M902665228,16969.840241935344,17110.466412559923,0,0
459,TRANSFER,141.12668305831215,C982127451,3981.7382649852616,1775.6575841306935,M382264929,8425.205993012847,8566.332676071159,0,2
399,CASH_OUT,717.9502901483614,C809666677,16864.774080802163,13591.400758013238,M633966713,19358.03894553451,20075.98923568287,0,1
63,TRANSFER,578.5897513618582,C185894679,12203.427031361904,10564.62618657502,M181911729,15683.767017799792,16262.35676916165,0,0
60,PAYMENT,250.91428634930975,C853285524,13446.757699353611,9593.267874873422,M433333268,1620.803412809293,1871.7176991586027,0,0
718,CASH_IN,40.35406360448629,C964537421,19201.805138080705,18103.553755463756,M356875155,17692.293888041735,17732.64795164622,0,0
24,TRANSFER,349.7029478867937,C748370107,3250.8320517048596,1926.6268743839357,M692718572,18139.207134475007,18488.910082361803,0,0
533,PAYMENT,233.49616559054763,C985065840,6691.511203746508,5474.313960961068,M553885565,7077.860841205544,7311.357006796091,0,1
619,CASH_OUT,559.7869943574646,C509438409,10539.9041599392,8097.943567896349,M356526100,6903.562763076301,7463.349757433765,0,2
57,PAYMENT,210.2331846684576,C233708380,12183.624373390874,6210.64703749489,M354868203,14125.196102113088,14335.429286781546,0,2
230,PAYMENT,134.95866277490973,C569885209,10943.589468828783,6635.892275962903,M491278169,16242.873510733772,16377.832173508683,0,2
572,PAYMENT,402.53650755271246,C668888250,8540.261682760633,7336.679123977809,M239055228,104.45305473084865,506.9895622835611,0,2
631,TRANSFER,312.6620204121733,C209291198,16636.35949092075,10073.250371732162,M796260633,3445.2023103622478,3757.864330774421,0,1
23,PAYMENT,122.05584384839531,C583239105,8008.428079963896,5887.93483706575,M495949679,11193.985609850799,11316.041453699194,0,2
97,PAYMENT,461.99391974947656,C555999267,3504.340419180345,2053.7765491042055,M179074253,9391.797961545633,9853.79188129511,0,1
520,CASH_OUT,479.80519415266144,C198066150,210.87687284355727,148.01661144026497,M858594128,7326.263440526608,7806.06863467927,0,1
88,CASH_OUT,574.2635671197164,C754801424,13294.212573426403,12018.851729506223,M404489646,11928.575058149901,12502.838625269618,0,2
106,CASH_OUT,781.5207103981774,C799353485,4513.050745785352,2585.284385418213,M387926115,18401.144097870434,19182.66480826861,0,0
638,TRANSFER,99.9920572288975,C627443369,1034.5064597755438,907.9538714283685,M997681259,12677.266100847573,12777.25815807647,0,0
344,CASH_IN,724.5986572244386,C282787116,8173.705201904247,6343.819261149538,M993761912,10167.332138883965,10891.930796108403,0,2
178,CASH_IN,643.572633441931,C785383843,19740.107199079222,8260.701832131155,M620955967,12864.226798145599,13507.79943158753,0,1
78,CASH_IN,272.0823289946713,C509750863,19228.7778965616,10851.451793450335,M112544604,9986.2255387791,10258.30786777377,0,1
214,PAYMENT,23.645349873095228,C480581233,10631.923338804683,9361.404343591706,M827875917,14260.98603485109,14284.631384724185,0,0
691,CASH_IN,259.3833911847489,C762778869,9765.098643647818,9213.536396456802,M543929429,19225.873986907747,19485.257378092498,0,0
146,CASH_OUT,350.0052203946337,C404146409,2854.830544084659,1228.2164955898322,M927581947,15972.708348902757,16322.713569297392,0,1
632,CASH_OUT,253.45019135364964,C554830087,8466.029897838695,6878.376749747489,M995635672,14113.602408081268,14367.052599434917,0,0
529,CASH_OUT,141.11026994801804,C437041076,321.31687946898245,163.862010647792,M176267135,4613.547537890395,4754.657807838413,0,2
709,TRANSFER,95.99421701927871,C173295967,10114.48455424188,6867.937993428448,M644530005,1538.6325923003685,1634.6268093196472,0,0
736,PAYMENT,597.5641786134421,C356104015,3464.0497931794066,2008.099605953784,M595570003,14804.853438663638,15402.41761727708,0,0
444,PAYMENT,629.1210807451425,C264859559,19573.94454165794,10701.633797889614,M608340569,7702.185698868904,8331.306779614046,0,0
434,CASH_OUT,64.22423829504488,C953740721,1418.4563241221304,1303.3210059097332,M347893226,6432.370418330167,6496.594656625212,0,1
154,TRANSFER,64.80694886720265,C914923895,8950.86661832134,5556.17458601028,M460092107,19214.633511977183,19279.440460844384,0,1
592,DEBIT,285.8827105752441,C436118216,10582.596026074147,8810.99633245081,M817892554,5480.046380894759,5765.929091470003,0,2
259,TRANSFER,149.9273088096931,C849582555,5650.393662216313,3587.343780460585,M885027622,6794.756733989773,6944.684042799467,0,2
365,CASH_OUT,86.2399505304769,C506060542,10059.602415896048,8866.295136356119,M797252558,3473.4018483894833,3559.6417989199604,0,0
696,TRANSFER,30.61958142216527,C338833809,8940.867029645398,8162.562298450513,M590695053,7736.329272391069,7766.948853813235,0,2
399,CASH_IN,122.03030067610509,C932801440,17612.913209235645,10337.053409649261,M259762974,6293.6628796888435,6415.693180364949,0,1
10,CASH_OUT,541.6066889454768,C798856859,8772.76920308762,7276.825409386007,M291257613,8401.517204794329,8943.123893739805,0,2
10,TRANSFER,198.06112908732328,C187431606,3876.7683363820593,2234.6478325529524,M164054958,3195.7645089623734,3393.825638049697,0,2
15,PAYMENT,554.0525983847659,C620276959,2600.056150064487,1140.7441262791187,M933159244,6906.066029327691,7460.118627712456,0,2
205,CASH_OUT,111.76291674857892,C679061790,15872.515233854729,12477.94179013576,M545575048,8217.967330181918,8329.730246930498,0,1
147,DEBIT,434.52149787437713,C982172794,1112.407258865984,1021.7626874021732,M498510587,13445.69368643654,13880.215184310917,0,0
84,PAYMENT,172.38758476169826,C447344435,14747.0244243645,10761.421198155802,M436331981,3564.9455177070454,3737.3331024687436,0,0
194,PAYMENT,319.6867013798788,C852335830,3887.1733930044593,2234.3251135498076,M724759479,3126.6791430130647,3446.3658443929435,0,1
127,TRANSFER,187.671611719965,C819818400,15667.292080925976,11492.704629150856,M431458205,10940.074675686616,11127.74628740658,0,0
295,PAYMENT,177.60324138583658,C566459165,1944.56032227851,837.2326513114647,M158675179,7070.0028802057905,7247.606121591627,0,1
93,CASH_OUT,88.39912107284623,C253109733,18179.87361264682,11968.03393786583,M210425993,7392.849859811097,7481.248980883944,0,2
614,PAYMENT,74.84824458297861,C888417858,16258.201691197686,7036.326911218692,M806392664,17567.41708621082,17642.265330793798,0,0
14,TRANSFER,102.6293506954619,C487750404,17635.883022956725,11246.182574235116,M167777748,9483.650167393438,9586.2795180889,0,0
44,CASH_OUT,377.8497687734127,C251027500,1704.2025520150771,1241.9311801037525,M596517943,7380.413328366091,7758.263097139504,0,1
279,PAYMENT,476.8752724810882,C636189315,4382.605584479522,4054.8368073440524,M531454177,16922.031297245714,17398.9065697268,0,2
641,CASH_OUT,731.9442107905053,C470149286,13943.36229438854,9506.167779990377,M519633183,4087.208915953493,4819.153126743999,0,1
298,PAYMENT,191.8633335985278,C731622390,2855.7618058803837,1644.7064155991511,M314510162,18393.345316203307,18585.208649801836,0,0
706,TRANSFER,289.7872646865881,C213548931,18243.9131749778,8859.895616648315,M131601110,17363.00538832652,17652.792653013108,0,0
87,CASH_IN,159.6038056507437,C466662319,5560.430948156904,4179.890866556887,M683434096,3172.5640319333893,3332.167837584133,0,0
724,DEBIT,819.6131615988145,C957036407,9863.048312156983,6280.871387561813,M100353488,8755.954191714485,9575.5673533133,0,1
279,CASH_OUT,616.6138360425145,C347905358,17476.92934089392,13746.778102316486,M263333236,10648.398133870389,11265.011969912903,0,0
602,PAYMENT,208.25189659978184,C719771144,9268.336008951763,5384.537434002417,M844336271,9323.706405483701,9531.958302083483,0,2
